   0.482642038949257   0.767357961050744
   0.482642038949257   0.832502369551893
   0.482642038949257   0.917497630448107
   0.482642038949257   0.982642038949257
   0.517357961050744  -0.982642038949256
   0.517357961050744  -0.917497630448107
   0.517357961050744  -0.832502369551893
   0.517357961050744  -0.767357961050743
   0.582502369551893  -0.982642038949256
   0.582502369551893  -0.917497630448107
   0.582502369551893  -0.832502369551893
   0.582502369551893  -0.767357961050743
   0.667497630448107  -0.982642038949256
   0.667497630448107  -0.917497630448107
   0.667497630448107  -0.832502369551893
   0.667497630448107  -0.767357961050743
   0.732642038949257  -0.982642038949256
   0.732642038949257  -0.917497630448107
   0.732642038949257  -0.832502369551893
   0.732642038949257  -0.767357961050743
   0.517357961050744  -0.732642038949256
   0.517357961050744  -0.667497630448107
   0.517357961050744  -0.582502369551893
   0.517357961050744  -0.517357961050743
   0.582502369551893  -0.732642038949256
   0.582502369551893  -0.667497630448107
   0.582502369551893  -0.582502369551893
   0.582502369551893  -0.517357961050743
   0.667497630448107  -0.732642038949256
   0.667497630448107  -0.667497630448107
   0.667497630448107  -0.582502369551893
   0.667497630448107  -0.517357961050743
   0.732642038949257  -0.732642038949256
   0.732642038949257  -0.667497630448107
   0.732642038949257  -0.582502369551893
   0.732642038949257  -0.517357961050743
   0.517357961050744  -0.482642038949257
   0.517357961050744  -0.417497630448107
   0.517357961050744  -0.332502369551893
   0.517357961050744  -0.267357961050743
   0.582502369551893  -0.482642038949257
   0.582502369551893  -0.417497630448107
   0.582502369551893  -0.332502369551893
   0.582502369551893  -0.267357961050743
   0.667497630448107  -0.482642038949257
   0.667497630448107  -0.417497630448107
   0.667497630448107  -0.332502369551893
   0.667497630448107  -0.267357961050743
   0.732642038949257  -0.482642038949257
   0.732642038949257  -0.417497630448107
   0.732642038949257  -0.332502369551893
   0.732642038949257  -0.267357961050743
   0.517357961050744  -0.232642038949257
   0.517357961050744  -0.167497630448107
   0.517357961050744  -0.082502369551893
   0.517357961050744 -0.0173579610507434
   0.582502369551893  -0.232642038949257
   0.582502369551893  -0.167497630448107
   0.582502369551893  -0.082502369551893
   0.582502369551893 -0.0173579610507434
   0.667497630448107  -0.232642038949257
   0.667497630448107  -0.167497630448107
   0.667497630448107  -0.082502369551893
   0.667497630448107 -0.0173579610507434
   0.732642038949257  -0.232642038949257
   0.732642038949257  -0.167497630448107
   0.732642038949257  -0.082502369551893
   0.732642038949257 -0.0173579610507434
   0.517357961050744  0.0173579610507434
   0.517357961050744   0.082502369551893
   0.517357961050744   0.167497630448107
   0.517357961050744   0.232642038949257
   0.582502369551893  0.0173579610507434
   0.582502369551893   0.082502369551893
   0.582502369551893   0.167497630448107
   0.582502369551893   0.232642038949257
   0.667497630448107  0.0173579610507434
   0.667497630448107   0.082502369551893
   0.667497630448107   0.167497630448107
   0.667497630448107   0.232642038949257
   0.732642038949257  0.0173579610507434
   0.732642038949257   0.082502369551893
   0.732642038949257   0.167497630448107
   0.732642038949257   0.232642038949257
   0.517357961050744   0.267357961050743
   0.517357961050744   0.332502369551893
   0.517357961050744   0.417497630448107
   0.517357961050744   0.482642038949257
   0.582502369551893   0.267357961050743
   0.582502369551893   0.332502369551893
   0.582502369551893   0.417497630448107
   0.582502369551893   0.482642038949257
   0.667497630448107   0.267357961050743
   0.667497630448107   0.332502369551893
   0.667497630448107   0.417497630448107
   0.667497630448107   0.482642038949257
   0.732642038949257   0.267357961050743
   0.732642038949257   0.332502369551893
   0.732642038949257   0.417497630448107
   0.732642038949257   0.482642038949257
   0.517357961050744   0.517357961050744
   0.517357961050744   0.582502369551893
   0.517357961050744   0.667497630448107
   0.517357961050744   0.732642038949257
   0.582502369551893   0.517357961050744
   0.582502369551893   0.582502369551893
   0.582502369551893   0.667497630448107
   0.582502369551893   0.732642038949257
   0.667497630448107   0.517357961050744
   0.667497630448107   0.582502369551893
   0.667497630448107   0.667497630448107
   0.667497630448107   0.732642038949257
   0.732642038949257   0.517357961050744
   0.732642038949257   0.582502369551893
   0.732642038949257   0.667497630448107
   0.732642038949257   0.732642038949257
   0.517357961050744   0.767357961050744
   0.517357961050744   0.832502369551893
   0.517357961050744   0.917497630448107
   0.517357961050744   0.982642038949257
   0.582502369551893   0.767357961050744
   0.582502369551893   0.832502369551893
   0.582502369551893   0.917497630448107
   0.582502369551893   0.982642038949257
   0.667497630448107   0.767357961050744
   0.667497630448107   0.832502369551893
   0.667497630448107   0.917497630448107
   0.667497630448107   0.982642038949257
   0.732642038949257   0.767357961050744
   0.732642038949257   0.832502369551893
   0.732642038949257   0.917497630448107
   0.732642038949257   0.982642038949257
   0.767357961050744  -0.982642038949256
   0.767357961050744  -0.917497630448107
   0.767357961050744  -0.832502369551893
   0.767357961050744  -0.767357961050743
   0.832502369551893  -0.982642038949256
   0.832502369551893  -0.917497630448107
   0.832502369551893  -0.832502369551893
   0.832502369551893  -0.767357961050743
   0.917497630448107  -0.982642038949256
   0.917497630448107  -0.917497630448107
   0.917497630448107  -0.832502369551893
   0.917497630448107  -0.767357961050743
   0.982642038949257  -0.982642038949256
   0.982642038949257  -0.917497630448107
   0.982642038949257  -0.832502369551893
   0.982642038949257  -0.767357961050743
   0.767357961050744  -0.732642038949256
   0.767357961050744  -0.667497630448107
   0.767357961050744  -0.582502369551893
   0.767357961050744  -0.517357961050743
   0.832502369551893  -0.732642038949256
   0.832502369551893  -0.667497630448107
   0.832502369551893  -0.582502369551893
   0.832502369551893  -0.517357961050743
   0.917497630448107  -0.732642038949256
   0.917497630448107  -0.667497630448107
   0.917497630448107  -0.582502369551893
   0.917497630448107  -0.517357961050743
   0.982642038949257  -0.732642038949256
   0.982642038949257  -0.667497630448107
   0.982642038949257  -0.582502369551893
   0.982642038949257  -0.517357961050743
   0.767357961050744  -0.482642038949257
   0.767357961050744  -0.417497630448107
   0.767357961050744  -0.332502369551893
   0.767357961050744  -0.267357961050743
   0.832502369551893  -0.482642038949257
   0.832502369551893  -0.417497630448107
   0.832502369551893  -0.332502369551893
   0.832502369551893  -0.267357961050743
   0.917497630448107  -0.482642038949257
   0.917497630448107  -0.417497630448107
   0.917497630448107  -0.332502369551893
   0.917497630448107  -0.267357961050743
   0.982642038949257  -0.482642038949257
   0.982642038949257  -0.417497630448107
   0.982642038949257  -0.332502369551893
   0.982642038949257  -0.267357961050743
   0.767357961050744  -0.232642038949257
   0.767357961050744  -0.167497630448107
   0.767357961050744  -0.082502369551893
   0.767357961050744 -0.0173579610507434
   0.832502369551893  -0.232642038949257
   0.832502369551893  -0.167497630448107
   0.832502369551893  -0.082502369551893
   0.832502369551893 -0.0173579610507434
   0.917497630448107  -0.232642038949257
   0.917497630448107  -0.167497630448107
   0.917497630448107  -0.082502369551893
   0.917497630448107 -0.0173579610507434
   0.982642038949257  -0.232642038949257
   0.982642038949257  -0.167497630448107
   0.982642038949257  -0.082502369551893
   0.982642038949257 -0.0173579610507434
   0.767357961050744  0.0173579610507434
   0.767357961050744   0.082502369551893
   0.767357961050744   0.167497630448107
   0.767357961050744   0.232642038949257
   0.832502369551893  0.0173579610507434
   0.832502369551893   0.082502369551893
   0.832502369551893   0.167497630448107
   0.832502369551893   0.232642038949257
   0.917497630448107  0.0173579610507434
   0.917497630448107   0.082502369551893
   0.917497630448107   0.167497630448107
   0.917497630448107   0.232642038949257
   0.982642038949257  0.0173579610507434
   0.982642038949257   0.082502369551893
   0.982642038949257   0.167497630448107
   0.982642038949257   0.232642038949257
   0.767357961050744   0.267357961050743
   0.767357961050744   0.332502369551893
   0.767357961050744   0.417497630448107
   0.767357961050744   0.482642038949257
   0.832502369551893   0.267357961050743
   0.832502369551893   0.332502369551893
   0.832502369551893   0.417497630448107
   0.832502369551893   0.482642038949257
   0.917497630448107   0.267357961050743
   0.917497630448107   0.332502369551893
   0.917497630448107   0.417497630448107
   0.917497630448107   0.482642038949257
   0.982642038949257   0.267357961050743
   0.982642038949257   0.332502369551893
   0.982642038949257   0.417497630448107
   0.982642038949257   0.482642038949257
   0.767357961050744   0.517357961050744
   0.767357961050744   0.582502369551893
   0.767357961050744   0.667497630448107
   0.767357961050744   0.732642038949257
   0.832502369551893   0.517357961050744
   0.832502369551893   0.582502369551893
   0.832502369551893   0.667497630448107
   0.832502369551893   0.732642038949257
   0.917497630448107   0.517357961050744
   0.917497630448107   0.582502369551893
   0.917497630448107   0.667497630448107
   0.917497630448107   0.732642038949257
   0.982642038949257   0.517357961050744
   0.982642038949257   0.582502369551893
   0.982642038949257   0.667497630448107
   0.982642038949257   0.732642038949257
   0.767357961050744   0.767357961050744
   0.767357961050744   0.832502369551893
   0.767357961050744   0.917497630448107
   0.767357961050744   0.982642038949257
   0.832502369551893   0.767357961050744
   0.832502369551893   0.832502369551893
   0.832502369551893   0.917497630448107
   0.832502369551893   0.982642038949257
   0.917497630448107   0.767357961050744
   0.917497630448107   0.832502369551893
   0.917497630448107   0.917497630448107
   0.917497630448107   0.982642038949257
   0.982642038949257   0.767357961050744
   0.982642038949257   0.832502369551893
   0.982642038949257   0.917497630448107
   0.982642038949257   0.982642038949257
